Taxon_Group,Taxon_orig,Taxon_v2,Changed,Rationale,NonTarget,OTU_MTTI,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Terrestrial,Megadrile,Megadrile,no,Terrestrial,TRUE,DNI,Megadrile,,Animalia,Annelida,,Clitellata,,,,,,,,,,,,,,
Other Non-Insect,Nereididae,Nereididae,no,Consider Polychaeta as ID?,TRUE,DNI,Polychaeta,65870,Animalia,Annelida,,Polychaeta,Errantia,Phyllodocida,,,Nereididae,,,,,,,,,
Other Non-Insect,Neanthes limnicola,Nereididae,yes,Consider Polychaeta as ID?,TRUE,DNI,Polychaeta,65870,Animalia,Annelida,,Polychaeta,Errantia,Phyllodocida,,,Nereididae,,,,,,,,,
Other Non-Insect,Neanthes,Nereididae,yes,Consider Polychaeta as ID?,TRUE,DNI,Polychaeta,65870,Animalia,Annelida,,Polychaeta,Errantia,Phyllodocida,,,Nereididae,,,,,,,,,
Other Non-Insect,Lepidonotus,Lepidonotus,no,Consider Polychaeta as ID?,TRUE,DNI,Polychaeta,64599,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Other Non-Insect,Procerastea nematodes,Procerastea nematodes,no,Consider Polychaeta as ID?,TRUE,DNI,Polychaeta,,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Other Non-Insect,Sabellidae,Sabellidae,no,Consider Polychaeta as ID?,TRUE,DNI,Polychaeta,,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Terrestrial,Sphaerodoridae,Sphaerodoridae,no,Consider Polychaeta as ID?,TRUE,DNI,Polychaeta,,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Other Non-Insect,Oribatida,Oribatida,no,,FALSE,DNI,Oribatida,733326,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Sarcoptiformes,Oribatida,,,,,,,,,,,
Other Non-Insect,Oribatei,Oribatida,yes,,FALSE,DNI,Oribatida,733326,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Sarcoptiformes,Oribatida,,,,,,,,,,,
Other Non-Insect,Acalyptonotus,Acalyptonotus,no,,FALSE,DNI,Trombidiformes,83508,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Acalyptonotidae,,,,Acalyptonotus,,,,,
Other Non-Insect,Kongsbergia,Kongsbergia,no,,FALSE,DNI,Trombidiformes,83000,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Kongsbergia,,,,,
Other Non-Insect,Ljania,Ljania,no,,FALSE,DNI,Trombidiformes,83449,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Ljania,,,,,
Other Non-Insect,Ocybrachypoda,Ocybrachypoda,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Ocybrachypoda,,,,,
Other Non-Insect,Woolastookia,Woolastookia,no,,FALSE,DNI,Trombidiformes,83461,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Woolastookia,,,,,
Other Non-Insect,Aturidae,Aturidae,no,,FALSE,DNI,Trombidiformes,82973,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,,,,,,
Other Non-Insect,Eylais,Eylais,no,,FALSE,DNI,Trombidiformes,83152,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Eylaidae,,,,Eylais,,,,,
Other Non-Insect,Feltria,Feltria,no,,FALSE,DNI,Trombidiformes,83314,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Feltriidae,,,,Feltria,,,,,
Other Non-Insect,Hydrachna,Hydrachna,no,,FALSE,DNI,Trombidiformes,83123,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrachnidae,,,,Hydrachna,,,,,
Other Non-Insect,Hydrachnidae,Hydrachnidae,no,,FALSE,DNI,Trombidiformes,83122,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrachnidae,,,,,,,,,
Other Non-Insect,Hydrodroma,Hydrodroma,no,,FALSE,DNI,Trombidiformes,83225,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrodromidae,,,,Hydrodroma,,,,,
Other Non-Insect,Hydrovolzia,Hydrovolzia,no,,FALSE,DNI,Trombidiformes,83119,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrovolziidae,,,,Hydrovolzia,,,,,
Other Non-Insect,Hydrovolziidae,Hydrovolziidae,no,,FALSE,DNI,Trombidiformes,83118,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrovolziidae,,,,,,,,,
Other Non-Insect,Albertathyas montana,Albertathyas montana,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Albertathyas,,,,,montana
Other Non-Insect,Albertathyas,Albertathyas,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Albertathyas,,,,,
Other Non-Insect,Hydryphantes,Hydryphantes,no,,FALSE,DNI,Trombidiformes,83213,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Hydryphantes,,,,,
Other Non-Insect,Panisopsis,Panisopsis,no,,FALSE,DNI,Trombidiformes,895838,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Panisopsis,,,,,
Other Non-Insect,Panisus,Panisus,no,,FALSE,DNI,Trombidiformes,895807,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Panisus,,,,,
Other Non-Insect,Protzia exima,Protzia,yes,,FALSE,Protzia,Trombidiformes,83170,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Protzia,,,,,
Other Non-Insect,Protzia,Protzia,no,,FALSE,Protzia,Trombidiformes,83170,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Protzia,,,,,
Other Non-Insect,Tartarothyas,Tartarothyas,no,,FALSE,DNI,Trombidiformes,895797,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Tartarothyas,,,,,
Other Non-Insect,Thyopsella,Thyopsella,no,,FALSE,DNI,Trombidiformes,83202,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Thyopsella,,,,,
Other Non-Insect,Thyopsis,Thyopsis,no,,FALSE,DNI,Trombidiformes,83205,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Thyopsis,,,,,
Other Non-Insect,Protziidae,Hydryphantidae,yes,,FALSE,DNI,Trombidiformes,83212,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,,,,,,
Other Non-Insect,Hydryphantidae,Hydryphantidae,no,,FALSE,DNI,Trombidiformes,83212,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,,,,,,
Other Non-Insect,Mesobates,Mesobates,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,Hygrobatinae,,,Mesobates,,,,,
Other Non-Insect,Atractides,Atractides,no,,FALSE,Atractides,Trombidiformes,83282,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Atractides,,,,,
Other Non-Insect,Atractidae,Atractides,yes,,FALSE,Atractides,Trombidiformes,83282,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Atractides,,,,,
Other Non-Insect,Corticacarus,Corticacarus,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Coticacarus,,,,,
Other Non-Insect,Hygrobates,Hygrobates,no,,FALSE,Hygrobates,Trombidiformes,83297,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Hygrobates,,,,,
Other Non-Insect,Hygrobatidae,Hygrobatidae,no,,FALSE,DNI,Trombidiformes,83281,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,,,,,,
Other Non-Insect,Krendowskia,Krendowskia,no,,FALSE,DNI,Trombidiformes,83502,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Krendowskiidae,,,,Krendowskia,,,,,
Other Non-Insect,Krendowskiidae,Krendowskiidae,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Krendowskiidae,,,,,,,,,
Other Non-Insect,Laversia,Laversia,no,,FALSE,DNI,Trombidiformes,82971,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Laversiidae,,,,Laversia,,,,,
Other Non-Insect,Estelloxus californiensis,Estelloxus,yes,,FALSE,Estelloxus,Trombidiformes,83048,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Estelloxus,,,,,
Other Non-Insect,Estelloxus,Estelloxus,no,,FALSE,Estelloxus,Trombidiformes,83048,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Estelloxus,,,,,
Other Non-Insect,Lebertia,Lebertia,no,,FALSE,Lebertia,Trombidiformes,83034,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Lebertia,,,,,
Other Non-Insect,Lebertiidae,Lebertiidae,no,,FALSE,DNI,Trombidiformes,83033,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,,,,,,
Other Non-Insect,Limnesia,Limnesia,no,,FALSE,Limnesia,Trombidiformes,83051,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,Limnesia,,,,,
Other Non-Insect,Tyrrellia,Tyrrellia,no,,FALSE,DNI,Trombidiformes,83068,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,Tyrrellia,,,,,
Other Non-Insect,Limnesiidae,Limnesiidae,no,,FALSE,DNI,Trombidiformes,83050,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,,,,,,
Other Non-Insect,Limnochares,Limnochares,no,,FALSE,DNI,Trombidiformes,83146,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnocharidae,,,,Limnochares,,,,,
Other Non-Insect,Midea,Midea,no,,FALSE,DNI,Trombidiformes,83466,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideidae,,,,Midea,,,,,
Other Non-Insect,Mideopsis,Mideopsis,no,,FALSE,Mideopsis,Trombidiformes,83479,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,Mideopsis,,,,,
Other Non-Insect,Xystonotus,Xystonotus,no,,FALSE,DNI,Trombidiformes,83489,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,Xystonotus,,,,,
Other Non-Insect,Mideopsidae,Mideopsidae,no,,FALSE,DNI,Trombidiformes,83476,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,,,,,,
Other Non-Insect,Momonia,Momonia,no,,FALSE,DNI,Trombidiformes,83474,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,Momonia,,,,,
Other Non-Insect,Stygomomonia,Stygomomonia,no,,FALSE,DNI,Trombidiformes,83471,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,Stygomomonia,,,,,
Other Non-Insect,Momoniidae,Momoniidae,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,,,,,,
Other Non-Insect,Nautarachna,Nautarachna,no,,FALSE,Nautarachna,Trombidiformes,83326,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nautarachnidae,,,,Nautarachna,,,,,
Other Non-Insect,Nautarachnidae,Nautarachnidae,no,,FALSE,Nautarachna,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nautarachnidae,,,,,,,,,
Other Non-Insect,Neoacarus,Neoacarus,no,,FALSE,DNI,Trombidiformes,82859,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Neoacaridae,,,,Neoacarus,,,,,
Other Non-Insect,Volsellacarus,Volsellacarus,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Neoacaridae,,,,Volsellacarus,,,,,
Other Non-Insect,Paramideopsis,Paramideopsis,no,,FALSE,DNI,Trombidiformes,83494,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nudomideopsidae,,,,Paramideopsis,,,,,
Other Non-Insect,Frontipoda americana,Frontipoda,yes,,FALSE,DNI,Trombidiformes,83240,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,Frontipoda,,,,,
Other Non-Insect,Frontipoda,Frontipoda,no,,FALSE,DNI,Trombidiformes,83240,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,Frontipoda,,,,,
Other Non-Insect,Oxus,Oxus,no,,FALSE,Oxus,Trombidiformes,83244,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,Oxus,,,,,
Other Non-Insect,Oxidae,Oxidae,no,,FALSE,DNI,Trombidiformes,83239,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,,,,,,
Other Non-Insect,Gereckea,Gereckea,no,,FALSE,Pionidae,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,Huitfeldtiinae,,,Gereckea,,,,,
Other Non-Insect,Forelia,Forelia,no,,FALSE,Pionidae,Trombidiformes,83331,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Forelia,,,,,
Other Non-Insect,Najadicola,Najadicola,no,,FALSE,Pionidae,Trombidiformes,83101,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Najadicola,,,,,
Other Non-Insect,Piona,Piona,no,,FALSE,Pionidae,Trombidiformes,83350,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Piona,,,,,
Other Non-Insect,Pionacercus,Pionacercus,no,,FALSE,Pionidae,Trombidiformes,83400,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Pionacercus,,,,,
Other Non-Insect,Pseudofeltria,Pseudofeltria,no,,FALSE,Pionidae,Trombidiformes,83410,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Pseudofeltria,,,,,
Other Non-Insect,Pionidae,Pionidae,no,,FALSE,Pionidae,Trombidiformes,83330,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,,,,,,
Other Non-Insect,Partnunia,Partnunia,no,,FALSE,DNI,Trombidiformes,895799,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Protziidae,,,,Partnunia,,,,,
Other Non-Insect,Wandesia,Wandesia,no,,FALSE,Wandesia,Trombidiformes,83172,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Protziidae,,,,Wandesia,,,,,
Other Non-Insect,Sperchon,Sperchon,no,,FALSE,Sperchon,Trombidiformes,83006,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,Sperchon,,,,,
Other Non-Insect,Sperchonopsis,Sperchonopsis,no,,FALSE,Sperchonopsis,Trombidiformes,83029,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,Sperchonopsis,,,,,
Other Non-Insect,Sperchontidae,Sperchontidae,no,,FALSE,DNI,Trombidiformes,895710,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,,,,,,
Other Non-Insect,Sperchonidae,Sperchontidae,yes,,FALSE,DNI,Trombidiformes,895710,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,,,,,,
Other Non-Insect,Sperchon/Sperchonopsis,Sperchontidae,yes,,FALSE,DNI,Trombidiformes,895710,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,,,,,,
Other Non-Insect,Stygothrombium,Stygothrombium,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Stygothrombiidae,,,,Stygothrombium,,,,,
Other Non-Insect,Stygothrombiidae,Stygothrombiidae,no,spelling and formatting,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Stygothrombiidae,,,,,,,,,
Other Non-Insect,Stygothrombidiidae,Stygothrombiidae,yes,spelling and formatting,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Stygothrombiidae,,,,,,,,,
Other Non-Insect,Teutonia,Teutonia,no,,FALSE,DNI,Trombidiformes,83235,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Teutoniidae,,,,Teutonia,,,,,
Other Non-Insect,Thyas,Thyas,no,,FALSE,DNI,Trombidiformes,83190,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Thyasidae,,,,Thyas,,,,,
Other Non-Insect,Thyasidae,Thyasidae,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Thyasidae,,,,,,,,,
Other Non-Insect,Monatractides,Monatractides,no,,FALSE,Monatractides,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Monatractides,,,,,
Other Non-Insect,Testudacarus,Testudacarus,no,,FALSE,Testudacarus,Trombidiformes,83250,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Testudacarus,,,,,
Other Non-Insect,Torrenticola,Torrenticola,no,,FALSE,Torrenticola,Trombidiformes,83254,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Torrenticola,,,,,
Other Non-Insect,Torrenticolidae,Torrenticolidae,no,,FALSE,DNI,Trombidiformes,83249,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,,,,,,
Other Non-Insect,Koenikea,Koenikea,no,,FALSE,Unionicolidae,Trombidiformes,83093,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Koenikea,,,,,
Other Non-Insect,Neumania,Neumania,no,,FALSE,Unionicolidae,Trombidiformes,83103,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Neumania,,,,,
Other Non-Insect,Unionicola,Unionicola,no,,FALSE,Unionicolidae,Trombidiformes,83073,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Unionicola,,,,,
Other Non-Insect,Unionicolidae,Unionicolidae,no,,FALSE,Unionicolidae,Trombidiformes,83072,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,,,,,,
Other Non-Insect,Trombidiformes,Trombidiformes,no,,FALSE,DNI,Trombidiformes,82769,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,,,,,,,,,,,,
Other Non-Insect,Acarina,Acari,yes,,FALSE,DNI,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Acar,Acari,yes,,FALSE,DNI,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Acari,Acari,no,,FALSE,DNI,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Sarcoptiformes,Acari,yes,,FALSE,DNI,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Hydracarina,Acari,yes,,FALSE,DNI,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Parathyas,Parathyas,no,,FALSE,DNI,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,,Trombidiformes,,,Hydryphantidae,,,,,,,,,
Terrestrial,Arachnida,Arachnida,no,Terrestrial,TRUE,DNI,Arachnida,82708,Animalia,Arthropoda,Chelicerata,Arachnida,,,,,,,,,,,,,,
Terrestrial,Gluvia,Gluvia,no,Terrestrial,TRUE,DNI,Gluvia,,Animalia,Arthropoda,Chelicerata,Arachnida,,,,,,,,,,,,,,
Other Non-Insect,Daphnia,Daphnia,no,Cladocera excluded,TRUE,DNI,Daphnia,,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,Diplostraca,Cladocera,,Daphniidae,,,,,,,,,
Other Non-Insect,Daphniidae,Daphniidae,no,Cladocera excluded,TRUE,DNI,Daphniidae,83872,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,Diplostraca,Cladocera,,Daphniidae,,,,,,,,,
Other Non-Insect,Cladocera,Cladocera,no,Cladocera excluded,TRUE,DNI,Cladocera,83832,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,Diplostraca,Cladocera,,,,,,,,,,,
Other Non-Insect,Chydoridae,Chydoridae,no,Cladocera excluded,TRUE,DNI,Chydoridae,,Animalia,Arthropoda,Crustacea,Branchiopoda,,Diplostraca,Cladocera,,Chydoridae,,,,,,,,,
Other Non-Insect,Sida,Sida,no,Cladocera excluded,TRUE,DNI,Sida,,Animalia,Arthropoda,Crustacea,Branchiopoda,,Diplostraca,,,Sididae,,,,,,,,,
Terrestrial,Entomobryidae,Entomobryidae,no,Collembola excluded,TRUE,DNI,Entomobryidae,99643,Animalia,Arthropoda,Hexapoda,Collembola,,Collembola,Entomobryomorpha,,Entomobryidae,,,,,,,,,
Terrestrial,Poduridae,Poduridae,no,Collembola excluded,TRUE,DNI,Poduridae,99239,Animalia,Arthropoda,Hexapoda,Collembola,,Collembola,Poduromorpha,,Poduridae,,,,,,,,,
Terrestrial,Collembola,Collembola,no,Collembola excluded,TRUE,DNI,Collembola,99237,Animalia,Arthropoda,Hexapoda,Collembola,,Collembola,,,,,,,,,,,,
Terrestrial,Eukoenenia,Eukoenenia,no,Terrestrial,TRUE,DNI,Eukoenenia,,Animalia,Arthropoda,Chelicerata,Euchelicerata,,Palpigradi,,,,,,,,,,,,
Coleoptera,Amphizoa lecontei,Amphizoa,yes,,FALSE,DNI,Amphizoa,111953,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Amphizoidae,,,,Amphizoa,,,,,
Coleoptera,Amphizoa insolens,Amphizoa,yes,,FALSE,DNI,Amphizoa,111953,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Amphizoidae,,,,Amphizoa,,,,,
Coleoptera,Amphizoa,Amphizoa,no,,FALSE,DNI,Amphizoa,111953,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Amphizoidae,,,,Amphizoa,,,,,
Coleoptera,Brachinus americanus,Brachinus americanus,no,"This is a valid taxon, but I wonder if this was supposed to be Brachycentrus americanus??? TYPO?",TRUE,DNI,Brachinus americanus,111792,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Carabidae,,,,Brachinus,,,,,americanus
Terrestrial,Carabidae,Carabidae,no,Terrestrial,TRUE,DNI,Carabidae,109234,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Carabidae,,,,,,,,,
Coleoptera,Agabinus,Agabinus,no,,FALSE,Agabinae,Agabinus,112068,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Agabinae,Agabini,,Agabinus,,,,,
Coleoptera,Agabinus sculpturellus,Agabinus,yes,,FALSE,Agabinae,Agabinus,112068,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Agabinae,Agabini,,Agabinus,,,,,
Coleoptera,Agabus,Agabus,no,,FALSE,Agabinae,Agabus,111966,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Agabinae,Agabini,,Agabus,,,,,
Coleoptera,Platambus,Agabinae,yes,,FALSE,Agabinae,Agabinae,728212,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Agabinae,,,,,,,,
Coleoptera,Agabinae,Agabinae,no,,FALSE,Agabinae,Agabinae,728212,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Agabinae,,,,,,,,
Coleoptera,Colymbetinae,Colymbetinae,no,,FALSE,DNI,Colymbetinae,678403,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Colymbetinae,,,,,,,,
Coleoptera,Coptotomus,Coptotomus,no,,FALSE,DNI,Coptotomus,112371,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Coptotominae,Coptotomini,,Coptotomus,,,,,
